,comment,sentiment
7512,با سلام. انشاالله که ادامه داشته باشه. هرروز صبح به عشق دیدن مرد خوش اخلاق تلویزیون برنامه شمارو می‌دیدم NUM۱ بله,1
7513,سلام خسته نباشید بله بسیار خوب است خداوند متعال پشت پناهتان باشد,1
7514,بله برنامتون حرف نداره,1
7515,بله. هراران بار بلههه,1
7516,تورو خدا برنامه رو تموم نکنید من عاشق برنامه شما هستم. به عشق دیدن برنامه شما از خواب بیدار میشم. تورو خدااا تمامش نکنید.,1
7517,بله ۱,0
7519,وای مگه داره تموم میشه,-1
7520,بله خیلی عالی,1
7521,۱ عالیه,1
7522,بعععلللههه,1
7523,۱ بله,0
7524,بهترین هستید اقای رشیدپور عزیز همیشه پایدار سلامت باشید,1
7525,ایشالا که دوباره ادامه داشته باشه🌹 🌹,1
7526,خ خ، یعنی خیلی خوب 😉,1
7527,چر پایانی؟ 😭 😭 😭 😭 😭,-1
7528,عالیه NUM۱ چرا یه برنامه که خوبه ومردم دوستش دارن برمی دارن NUM۱ به خانه برمی گردیمو NUM۲ سال با NUM۱ مجری وتگرار مکررات پخش می‌کنن؟ 😩,1
7529,یک بله..,0
7530,مگه برنامه میخواد تموم بشه؟ 🤔😥,-1
7531,اویل انقلاب میگفتن به کوری شاهنشاه امسال زمستونم بهاره امسالم زمستون بهاره,0
7532,گزینه ۲,0
7533,چرا از شهدا ی منا در تلویزیون صحبت نمی‌کنی دچرا درموردحقوق شهدا حرف نمی‌زنید,-1
7535,اقابزار باشه واس ما بد بختا یه کسی هم بزار حرف بزنه واقع برنامه تون عالیه,-1
7536,خوب کشتین مارا اصلن ی دفعه تمومش کنین دیگه همش بهمون شوک می‌دین، برنامه رو تموم کنین ما فقط به عشق این برنامه صبح تی وی روشن می‌کنیم خوب دیگه تی وی هم نمی‌بینیم,-1
7537,سلام اقای رشید پور برنامه پرازانرژی شمارو همیشه تماشاگر هستیم البته از اریزونای امریکا بوقت محلی NUM NUM ۱/۵ شب انشاءالله که موفق باشید,1
7538,سلام ی گزینه کم گذاشتین بسیار عالی,1
7539,بله خیلی عالی خسته نباشید باتشکر بسیار💐 💐 💐 💐 💐 💐 💐,1
7540,۱خیلی,0
7541,سلام اقای رشید پور مگه میخواد برنامه تموم بشه نه تو رو خدا این کار و نکنید من برنامه‌ی شما رو خیلی دوست دارم,-1
7542,خیلی۱,0
7543,برنامه شما لا یک داره,1
7544,خسته نباشید جانانه به تمامی عوامل,1
7545,"سلام به همه‌ی حالا خورشیدیااا مخصوصا "" آقای رشیدپور مجریه فوق العاده توانا و سخنور با اعتماد به نفس فول آقااا حیفه تو رو خدا برنامه رو تموم نکنید",1
7546,شماره یک. بله.,0
7548,بله بله بله خیلی هم عالیه,1
7549,ن,0
7550,بسیار عالی تنها برنامه‌ای است بخاطرش بیدار میشم ومیبینم وبسیار انرژی مثبت به آدم میده تا روز را شروع کنی وسرحال باشی,1
7551,بله خیلی زیاد خسته نباشید پر انرژی باشید,1
7553,بله خیلی خوبه خسته نباشید۱,1
7554,من وخونوادم تا صبح این برنامه رو نگاه نکنیم بلند نمشیم کارای خونه رو انجام بدیم عااالی هستین,1
7555,"۱,بلی",0
7556,۱ رشیدپور عالی و پرویز عزیز بی نظیر😉,1
7557,ی دونه‌اید. ۱۱۱,1
7558,۱ بلی,0
7559,عالیه حیف تمومش کنید,-1
7560,بلی ۱,0
7561,برنامه خوبه فقط یک انتقاد بزرگ دارم من نمیدونم چرا هر پیامی که دلتون میخواد رو میخونید از ابتدای شروع این سری از برنامتون من یکی گلو پاره شدانقد که خواهش کردم در مورد مسکن مهر هم صحبت کنید خصوصا فاز پنج که همینجوری راکد مونده و کار نمیشه و مسئولین رو دعوت کنید بعد ازکلی اصرار و پیامی که بهتون دادم فقط اومدید گفتید ما منتظریم مسئولین بیان و پاسخ بدن؛ خوب جناب اقای رشیدپور عزیز شما که میدونی ما هم میدونیم همه میدونن هر چی رو واگذار کردید به خود مسئولین عمرا پاسخگو باشن اصلا اگر میخواستن خودشون پاسخگو باشن که تا حالا خانه‌ها رو تحویل داده بودن و مشکلی وجود نداشت اقا شما باید پیگیری میکردید و دعوت میکردید نمیدونم چرا اینکار رو نکردین لطفا بیایین شفاش در موردش صحبت کنید اگر درد مردم درد شما و بقیه دست اندرکاران برنامه حالا خورشید هست با سپاس مسعودی از تهران,-1
7562,بله😊 بخصوص وقتی (سوال‌های چالشی) بوجود میآید.,0
7563,اﺩﻡ اﻧﻘﺪﺭ ﺑﻪ ﺻﺪا ﺳﻴﻤﺎ اﻋﺘﻤﺎﺩ ﻧﺪاﺭﻩ ﻫﺎ ﻓﻜﺮﻣﻴﻜﻨﻪ اﻟﻜﻴﻪ ﻭﻟﻲ ﺑﺮﻧﺎﻣﻪ ﻋﺎﻟﻲ ﻫﺴﺖ,1
7564,۱جز معدود برنامه‌های خوب صدا وسیماست چنین برنامه‌ای از صدا وسبمای میلی بعیده,1
7565,عالی از مجری خوب همکارشان وتمام دست اندر کاران، چه از لحاظ تمام حرفهایی که تو دل مردم هست وشما باز گو میکنید، انشالله همیشه ادامه داشته باشه,1
7566,بله خداوند به شما توفیق بده تاهروز بهتراز قبل بدرخشید.,1
7567,اااققااا خخب بازم پخشش ککنییددد... من صبحا ک حال ندارم پاشم تلوزیونو زود روشن میکنم شما اینقد انرژی دارید خوابم میپره,-1
7568,۱ بلی 👌 👌 👌,1
7569,عالیه ۱,1
7570,سلام خداقوت. واقعابرنامتون خیلی خیلی LINK شاالله ادامه داشته باشه.,1
7571,چرا سوال منو پاک کردین جواب نداشتین,-1
7572,حتما حتما حتما NUM۱👏 🏼 👏 🏼 👏 🏼 👏 🏼,0
7573,۱۱۱,0
7574,بللله ۱۱۱,0
7575,آقای رشید پور چرا وقتی ی برنامه گل میکنه ومردم ازش راضی هستن صدا وسیما زود جمعش میکنه وی عده رو ناراضی میکنه خواهش میکنم به این سوال جوتب بدین فردا ممنونم,-1
7576,بله راضیم ولی حیف که سر صبح نشده بیدارشم و برنامتونو ببینم😔,-1
7577,با اجازه پدر ومادرم و بزرگای فامیل بلههه,1
7578,تورا خدا تموم نشه برنامتون ادامه داشته باشه بله که راضیم,1
7579,چرا میخاد تموم بشه حیفه بخدا ادانه بدین.,-1
7580,عالیه برنامتون,1
7581,برنامتون عالیه حیفه که تموم بشه.. 😭 😭 😭 😭,-1
7582,۲۰۰۰۳۴۵ بله,0
7583,برنامه تون عالیه کلی انررژی می‌گیربم از این برنامه خوب مخصوصا با اجرای مجری خوب و پر توان اقای رشید LINK این برنامه تمام بشه,1
7585,۲😒 😊,0
7587,برنامه حالا خورشید عالی نه تورو خدا تموم نشه توی چند کانال تلویزیون تنها برنامه‌ای که پر انرژی خدا خیر شون بده دست اندرکارنشو بخصوص آقای رشیدپور خدا بهش سلامتی و طول عمر بده انشالله,-1
7588,سلام عالی چرا راضی نباشیم کدوم کانال صبح این نشاط و شادی رو به ادم میده؟ کدوم کانال واقعیت کتمان شده رو به زبان شیرین طنز بیان میکنه؟ و کدوم کانال مجری به این باحالی و خوشتیبی داره؟ 😋,1
7589,اگه تموم بشه پخشش پس معلوم که رسانه‌ها از، بیان حقیقت که تو این برنامه بیان میشه خوف دارن یه جوری میخان این برنامه رو هم ساکت کنن.,-1
7590,بسیار عالی بوده، انشاالله ادامه پیدا کنه با شیرین زبونی‌های و اعتماد به نفس آقای رشیدی,1
7591,بسیااار عالی بود خداقوت به همتون ان شالله که ادامه داشته باشه,1
